Age_[ka],Sea_level_[m]
11879.00,-1.05
11882.00,-1.02
11884.00,-7.77
11887.00,-7.12
11889.00,-11.41
11892.00,-11.38
11894.00,-8.89
11896.00,-14.41
11899.00,-15.61
11902.00,-10.65
11904.00,-13.09
11907.00,-8.74
11910.00,-1.93
11912.00,4.86
11915.00,-2.48
11917.00,0.00
11920.00,-4.88
11922.00,1.91
11924.00,-0.52
11927.00,9.36
11929.00,8.16
11931.00,0.80
11934.00,0.22
11936.00,-1.60
11938.00,-16.96
11941.00,-5.23
11943.00,-13.20
11945.00,-11.33
11948.00,-16.83
11950.00,-3.88
11952.00,-3.85
11955.00,6.03
11957.00,1.75
11959.00,1.78
11962.00,-3.11
11964.00,-4.93
11966.00,-11.67
11969.00,-12.25
11971.00,-15.30
11973.00,-4.20
11980.00,-5.34
11983.00,10.70
11985.00,1.50
11987.00,1.52
11992.00,8.36
11994.00,11.46
11997.00,14.58
11999.00,20.14
12001.00,23.24
12004.00,17.12
12006.00,16.52
12008.00,8.54
12010.00,6.72
12013.00,6.75
12015.00,11.69
12017.00,4.94
12019.00,2.50
12022.00,0.07
12024.00,-2.37
12026.00,1.96
12028.00,11.21
12031.00,18.63
12033.00,11.26
12035.00,17.44
12038.00,10.70
12040.00,-1.59
12042.00,8.28
12044.00,10.76
12047.00,7.10
12049.00,20.04
12051.00,10.22
12053.00,7.16
12056.00,-2.65
12058.00,-5.09
12060.00,-7.53
12062.00,-0.74
12065.00,7.29
12067.00,20.85
12069.00,13.48
12071.00,18.43
12074.00,16.61
12076.00,0.63
12078.00,17.27
12080.00,18.52
12083.00,6.86
12085.00,4.42
12087.00,11.82
12089.00,11.23
12092.00,21.72
12094.00,25.43
12096.00,22.38
12098.00,7.01
12101.00,3.34
12103.00,1.49
12105.00,3.34
12107.00,14.42
12110.00,16.26
12112.00,19.34
12114.00,22.42
12117.00,17.49
12120.00,11.96
12123.00,10.73
12125.00,7.65
12128.00,7.65
12130.00,6.42
12133.00,5.80
12135.00,3.96
12138.00,-0.35
12141.00,2.11
12143.00,5.19
12146.00,0.26
12148.00,8.88
12151.00,13.19
12154.00,8.26
12156.00,5.19
12159.00,17.49
12161.00,15.65
12164.00,11.96
12166.00,18.73
12169.00,9.49
12172.00,-7.12
12174.00,-4.66
12177.00,-0.97
12178.00,19.34
12180.00,13.80
12183.00,9.49
12185.00,7.65
12188.00,13.80
12193.00,5.80
12196.00,-3.43
12198.00,-3.43
12201.00,-0.37
12203.00,0.83
12206.00,2.63
12209.00,7.51
12211.00,0.71
12214.00,3.74
12216.00,-7.98
12219.00,1.20
12221.00,1.78
12224.00,-0.72
12227.00,-5.69
12229.00,4.12
12232.00,11.46
12234.00,9.58
12237.00,16.92
12240.00,24.87
12242.00,13.77
12245.00,15.57
12248.00,6.29
12251.00,-0.53
12253.00,6.83
12256.00,-7.99
12259.00,-3.11
12262.00,-3.16
12265.00,-10.59
12267.00,2.30
12270.00,-3.28
12273.00,0.98
12276.00,5.24
12279.00,1.50
12281.00,-0.38
12284.00,16.19
12287.00,11.22
12290.00,18.56
12292.00,9.91
12295.00,12.33
12298.00,22.74
12301.00,15.31
12304.00,12.18
12306.00,22.00
12309.00,7.79
12312.00,19.43
12315.00,7.69
12318.00,15.64
12320.00,4.53
12323.00,3.25
12326.00,-13.42
12329.00,-4.85
12331.00,-3.65
12334.00,1.22
12337.00,-0.06
12340.00,4.81
12343.00,3.53
12348.00,16.37
12351.00,10.16
12354.00,10.11
12357.00,6.37
12359.00,12.49
12362.00,17.98
12365.00,8.70
12368.00,10.49
12371.00,3.67
12374.00,3.62
12377.00,9.73
12380.00,-3.86
12383.00,-8.84
12386.00,-9.50
12389.00,-7.71
12392.00,-13.91
12395.00,-9.65
12398.00,-2.93
12401.00,-7.90
12404.00,-1.14
12407.00,3.76
12410.00,4.98
12413.00,1.27
12416.00,4.33
12419.00,-9.84
12422.00,-4.93
12428.00,3.66
12431.00,4.26
12434.00,5.47
12437.00,15.92
12440.00,-4.41
12442.00,-1.34
12444.00,-5.66
12446.00,-0.74
12448.00,-4.45
12450.00,4.16
12452.00,-0.78
12454.00,2.91
12456.00,-4.49
12458.00,-5.11
12460.00,-11.28
12462.00,-10.67
12464.00,-6.38
12466.00,4.69
12468.00,0.99
12470.00,4.67
12472.00,2.81
12474.00,4.03
12476.00,4.64
12478.00,13.24
12480.00,2.77
12482.00,15.07
12484.00,12.60
12486.00,18.13
12488.00,3.96
12490.00,-5.90
12492.00,-2.83
12494.00,-2.22
12496.00,3.92
12498.00,-2.24
12500.00,-4.10
12502.00,3.30
12504.00,8.86
12506.00,-7.12
12508.00,-4.64
12510.00,-4.63
12512.00,-2.76
12514.00,-5.82
12516.00,-1.49
12518.00,-3.32
12520.00,-3.92
12522.00,-5.13
12524.00,-9.42
12526.00,-5.71
12528.00,-2.62
12530.00,-2.60
12532.00,2.34
12534.00,2.36
12536.00,2.38
12538.00,3.01
12540.00,2.41
12542.00,0.59
12544.00,-9.86
12546.00,-4.30
12548.00,-5.51
12550.00,-4.26
12552.00,3.75
12554.00,-8.54
12557.00,-9.12
12559.00,-10.95
12561.00,3.84
12563.00,-3.53
12565.00,-1.67
12567.00,3.27
12569.00,-9.63
12571.00,-5.30
12573.00,1.48
12575.00,-2.19
12577.00,4.60
12579.00,8.31
12581.00,-12.60
12583.00,4.65
12585.00,5.28
12587.00,10.22
12589.00,5.32
12591.00,8.41
12593.00,-5.72
12594.00,-9.40
12596.00,-1.39
12598.00,-0.14
12600.00,4.19
12602.00,4.84
12604.00,-1.90
12606.00,-4.94
12608.00,4.32
12610.00,3.13
12612.00,1.93
12614.00,0.12
12616.00,-1.70
12618.00,2.03
12620.00,-3.48
12622.00,-5.90
12624.00,-1.56
12626.00,-0.30
12628.00,-3.34
12630.00,6.54
12632.00,-6.35
12634.00,1.07
12636.00,10.95
12638.00,6.67
12640.00,-8.06
12642.00,-3.72
12644.00,-3.69
12646.00,6.81
12648.00,2.53
12650.00,-4.20
12652.00,0.76
12654.00,8.17
12656.00,3.90
12658.00,2.70
12660.00,9.50
12662.00,26.77
12668.00,2.87
12670.00,-1.40
12672.00,-1.99
12674.00,-5.64
12676.00,-9.30
12678.00,-4.96
12680.00,-4.31
12682.00,8.64
12684.00,1.29
12686.00,6.25
12688.00,-7.99
12690.00,-8.45
12692.00,-13.22
12694.00,-3.83
12696.00,2.66
12703.00,0.01
12708.00,0.18
12713.00,-0.04
12719.00,4.86
12724.00,10.46
12729.00,-3.64
12734.00,-7.89
12740.00,-11.51
12745.00,3.32
12750.00,7.07
12755.00,-10.72
12761.00,1.66
12766.00,4.79
12769.00,-11.79
12772.00,-11.14
12774.00,-20.35
12777.00,-19.70
12780.00,-17.20
12783.00,-14.70
12785.00,-2.99
12788.00,-5.41
12791.00,-3.53
12794.00,-9.65
12796.00,-5.94
12799.00,-19.44
12802.00,-9.58
12802.00,-21.27
12805.00,-14.50
12808.00,-19.42
12810.00,-2.18
12813.00,0.90
12816.00,8.90
12819.00,5.21
12822.00,3.98
12829.00,-4.01
12832.00,3.38
12835.00,12.00
12838.00,-5.23
12841.00,-6.45
12844.00,-9.53
12848.00,-7.06
12851.00,-8.90
12854.00,7.10
12857.00,11.41
12861.00,-2.73
12865.00,-11.34
12870.00,-2.72
12874.00,-19.33
12878.00,-15.64
12882.00,-8.25
12886.00,-7.01
12890.00,-17.47
12894.00,-23.00
12899.00,-18.07
12903.00,-16.25
12907.00,-8.29
12911.00,-7.09
12915.00,-5.90
12919.00,-7.78
12924.00,-1.05
12928.00,0.14
12932.00,6.26
12935.00,-4.23
12939.00,-10.42
12942.00,-9.83
12945.00,-17.24
12948.00,0.57
12951.00,4.24
12954.00,-1.33
12957.00,-9.35
12961.00,-8.16
12964.00,-1.42
12967.00,-3.29
12970.00,8.37
12974.00,-0.89
12977.00,-12.61
12981.00,-18.19
12982.00,-8.35
12985.00,-8.38
12989.00,-23.18
12992.00,-18.90
12996.00,-29.40
12999.00,-23.89
13003.00,-15.33
13006.00,-15.37
13010.00,-1.28
13012.00,-3.78
13014.00,-9.96
13017.00,-6.93
13019.00,-10.04
13021.00,-7.61
13023.00,-11.33
13025.00,-9.52
13027.00,-15.70
13030.00,-14.52
13032.00,-5.93
13034.00,-1.04
13036.00,-7.22
13038.00,-10.33
13040.00,-9.75
13043.00,-4.26
13045.00,2.48
13047.00,15.37
13049.00,19.04
13051.00,14.70
13053.00,-0.72
13055.00,-0.13
13057.00,-10.63
13059.00,-13.73
13061.00,-11.92
13063.00,-8.26
13065.00,-15.67
13067.00,-15.09
13069.00,-10.20
13071.00,-16.38
13073.00,-9.03
13075.00,5.71
13077.00,-4.17
13079.00,0.11
13081.00,-6.69
13084.00,-1.82
13086.00,6.77
13088.00,-8.65
13090.00,16.55
13092.00,-8.71
13094.00,-4.43
13096.00,2.92
13098.00,3.51
13100.00,8.40
13102.00,23.13
13105.00,15.06
13108.00,6.39
13111.00,9.40
13114.00,4.42
13117.00,6.82
13120.00,18.45
13123.00,4.23
13126.00,6.63
13129.00,5.95
13132.00,4.04
13135.00,3.98
13135.00,2.75
13138.00,19.30
13141.00,29.70
13145.00,24.70
13149.00,24.62
13153.00,9.15
13156.00,-0.76
13159.00,-11.28
13163.00,-7.06
13167.00,-7.14
13171.00,-9.69
13175.00,-9.77
13178.00,0.02
13182.00,-0.07
13186.00,3.54
13190.00,-2.08
13194.00,8.92
13198.00,2.06
13202.00,11.20
13205.00,4.36
13209.00,12.26
13213.00,12.78
13217.00,23.76
13220.00,10.15
13223.00,5.15
13227.00,5.05
13230.00,6.82
13230.00,4.36
13233.00,-11.71
13237.00,13.42
13240.00,8.42
13240.00,21.35
13243.00,21.89
13246.00,12.58
13250.00,14.95
13253.00,20.41
13256.00,24.03
13259.00,9.80
13261.00,-7.48
13264.00,-10.63
13267.00,2.22
13269.00,10.17
13272.00,9.48
13277.00,5.67
13280.00,-6.71
13282.00,4.93
13285.00,3.63
13288.00,7.24
13290.00,2.89
13293.00,-0.26
13295.00,-3.39
13298.00,-8.39
13301.00,-14.62
13303.00,-15.90
13306.00,-14.14
13309.00,-9.29
13311.00,-6.27
13314.00,-11.28
13316.00,-7.02
13319.00,-11.41
13321.00,-13.31
13324.00,3.84
13327.00,-6.71
13329.00,-4.91
13332.00,25.77
13335.00,6.00
13338.00,1.61
13341.00,-15.70
13344.00,-19.48
13347.00,-12.79
13350.00,-18.41
13353.00,-5.57
13356.00,1.74
13359.00,-11.88
13362.00,3.42
13365.00,4.57
13368.00,10.03
13371.00,16.71
13373.00,6.20
13376.00,11.04
13378.00,7.29
13381.00,-0.17
13383.00,-5.76
13386.00,-3.38
13388.00,-0.98
13390.00,-8.42
13393.00,-6.65
13395.00,-10.40
13398.00,-5.56
13400.00,-5.00
13403.00,-1.38
13405.00,-3.27
13407.00,0.99
13410.00,13.84
13412.00,16.25
13415.00,24.79
13417.00,12.43
13419.00,8.08
13420.00,16.05
13421.00,17.87
13423.00,13.52
13424.00,3.03
13425.00,24.54
13426.00,15.90
13428.00,23.86
13429.00,16.45
13430.00,-11.27
13431.00,16.40
13433.00,12.04
13434.00,-3.37
13435.00,-2.78
13436.00,-9.57
13438.00,-15.78
13439.00,-8.41
13440.00,-13.36
13441.00,-0.46
13443.00,-22.05
13444.00,0.08
13445.00,-11.64
13447.00,3.08
13448.00,0.59
13449.00,-2.51
13450.00,-19.76
13452.00,-1.97
13453.00,-12.45
13454.00,-2.01
13455.00,-13.12
13457.00,-13.78
13458.00,-18.73
13459.00,-15.06
13460.00,-8.32
13462.00,-8.98
13463.00,-18.85
13464.00,-12.72
13466.00,-11.54
13467.00,-14.03
13468.00,-9.74
13469.00,-8.54
13471.00,-4.28
13472.00,-11.69
13473.00,-4.94
13474.00,0.57
13476.00,-0.09
13477.00,-4.43
13478.00,4.17
13481.00,1.63
13482.00,0.99
13483.00,4.66
13485.00,2.76
13486.00,-1.57
13487.00,1.48
13488.00,4.54
13490.00,2.64
13491.00,8.15
13492.00,1.98
13493.00,7.49
13495.00,1.29
13496.00,6.18
13497.00,4.93
13498.00,9.83
13500.00,5.47
13501.00,14.07
13503.00,7.89
13506.00,12.77
13507.00,5.99
13509.00,7.19
13510.00,-5.13
13512.00,-1.47
13513.00,-0.25
13515.00,3.41
13516.00,-18.76
13518.00,-7.09
13519.00,5.82
13521.00,12.56
13521.00,7.02
13523.00,-2.86
13524.00,17.44
13526.00,20.49
13527.00,11.24
13529.00,29.06
13530.00,34.58
13532.00,6.25
13533.00,-1.77
13535.00,19.13
13536.00,25.88
13538.00,25.85
13539.00,23.99
13541.00,31.35
13542.00,20.87
13544.00,27.61
13544.00,22.69
13545.00,26.37
13546.00,18.36
13548.00,-0.75
13549.00,-1.99
13551.00,-6.33
13552.00,-5.73
13553.00,-13.13
13555.00,4.69
13556.00,0.98
13557.00,-8.26
13559.00,-0.91
13560.00,3.39
13561.00,-18.17
13564.00,-0.36
13565.00,6.39
13567.00,-13.33
13568.00,-9.03
13570.00,-21.37
13571.00,-7.85
13572.00,3.22
13574.00,-23.89
13576.00,-10.38
13578.00,-17.79
13579.00,-15.96
13580.00,-19.05
13582.00,-0.62
13583.00,-10.48
13584.00,-12.95
13586.00,4.25
13587.00,6.08
13589.00,-0.10
13590.00,5.42
13591.00,15.25
13593.00,12.15
13594.00,23.21
13596.00,4.11
13598.00,-1.46
13600.00,-9.49
13602.00,-16.86
13604.00,-2.70
13605.00,-0.85
13607.00,-7.61
13609.00,9.63
13611.00,15.18
13613.00,12.73
13615.00,4.74
13617.00,11.52
13619.00,-7.54
13621.00,4.16
13623.00,-10.60
13625.00,4.18
13627.00,7.88
13629.00,15.28
13631.00,2.98
13633.00,17.76
13635.00,20.85
13636.00,12.85
13638.00,-0.68
13639.00,-14.21
13641.00,-12.97
13642.00,-11.73
13644.00,-24.03
13645.00,-12.95
13647.00,-16.63
13648.00,-6.78
13650.00,-17.23
13651.00,-7.38
13653.00,-12.29
13654.00,-7.36
13655.00,-7.36
13657.00,-14.12
13658.00,-13.50
13660.00,-14.72
13661.00,-16.56
13663.00,-20.86
13664.00,-14.70
13666.00,-15.92
13667.00,-10.37
13669.00,-17.75
13670.00,-10.36
13672.00,-12.19
13673.00,-10.34
13674.00,-12.18
13676.00,-5.40
13677.00,-17.09
13679.00,-2.93
13680.00,-1.08
13682.00,-6.60
13683.00,-15.21
13685.00,-3.51
13686.00,-13.35
13688.00,3.27
13689.00,-26.26
13690.00,-20.72
13692.00,-24.40
13693.00,-10.24
13695.00,-15.77
13696.00,-0.99
13698.00,11.33
13699.00,3.95
13701.00,8.89
13702.00,1.53
13704.00,-2.13
13705.00,2.20
13707.00,4.08
13708.00,10.25
13709.00,-0.81
13710.00,-0.79
13711.00,1.07
13712.00,1.71
13713.00,6.65
13714.00,-2.56
13715.00,-6.85
13716.00,-11.14
13717.00,-20.97
13718.00,-13.57
13719.00,-11.09
13720.00,-7.38
13721.00,-6.75
13722.00,-2.42
13722.00,-0.57
13723.00,-13.48
13724.00,-4.85
13725.00,-15.29
13725.00,-10.98
13725.00,-18.37
13726.00,-15.89
13727.00,-12.18
13728.00,-13.39
13729.00,-0.45
13730.00,-17.66
13731.00,-7.18
13732.00,-25.62
13733.00,-11.45
13734.00,-10.20
13735.00,-9.57
13736.00,-16.94
13737.00,-10.15
13738.00,-10.75
13739.00,-10.73
13740.00,-11.33
13741.00,-15.00
13742.00,-3.90
13743.00,-11.89
13744.00,-10.02
13745.00,-8.16
13746.00,-6.91
13746.00,-13.06
13747.00,-24.74
13748.00,-11.18
13749.00,-9.32
13749.00,-7.47
13750.00,-8.07
13751.00,2.41
13752.00,-12.95
13753.00,-10.47
13754.00,1.24
13755.00,-12.90
13756.00,-17.80
13757.00,-8.56
13759.00,-14.06
13760.00,-23.89
13761.00,-24.48
13762.00,-8.47
13763.00,-13.99
13764.00,-6.58
13765.00,-10.26
13766.00,-15.78
13767.00,-20.68
13768.00,-9.59
13768.00,-7.74
13769.00,-23.11
13770.00,-5.24
13771.00,-11.38
13772.00,-11.98
13773.00,-8.27
13774.00,-8.25
13775.00,-12.54
13776.00,2.86
13777.00,-16.81
13778.00,-16.79
13779.00,-19.85
13780.00,-8.14
13782.00,-13.64
13783.00,4.22
13784.00,-9.30
13785.00,-14.82
13786.00,-4.34
13787.00,-0.01
13788.00,-3.07
13789.00,0.02
13790.00,2.50
13791.00,5.60
13792.00,-1.15
13793.00,-6.67
13794.00,-18.35
13795.00,-3.56
13796.00,3.23
13797.00,1.40
13798.00,5.11
13799.00,-3.49
13800.00,6.38
13801.00,22.39
13802.00,1.49
13803.00,7.66
13804.00,-7.09
13805.00,8.93
13806.00,1.56
13807.00,10.81
13808.00,-10.09
13809.00,13.92
13810.00,3.48
13812.00,15.21
13813.00,27.53
13814.00,12.78
13815.00,10.96
13816.00,19.59
13817.00,16.53
13818.00,16.55
13819.00,-0.05
13820.00,17.20
13821.00,17.83
13823.00,22.79
13824.00,32.04
13825.00,25.91
13826.00,24.08
13827.00,34.56
13828.00,36.42
13829.00,19.82
13830.00,34.00
13831.00,8.78
13832.00,21.11
13833.00,13.13
13834.00,11.91
13835.00,21.78
13836.00,8.87
13837.00,-0.95
13838.00,3.99
13839.00,4.01
13840.00,7.10
13841.00,-3.34
13842.00,10.83
13843.00,-8.23
13848.00,15.86
13850.00,18.36
13852.00,11.01
13855.00,21.53
13857.00,11.10
13860.00,25.92
13862.00,26.58
13865.00,23.55
13867.00,40.82
13869.00,31.63
13872.00,34.76
13874.00,47.72
13876.00,45.91
13879.00,44.11
13881.00,41.07
13883.00,24.49
13886.00,25.78
13888.00,22.12
13891.00,24.02
13893.00,38.83
13896.00,46.27
13898.00,51.84
13901.00,59.26
13903.00,48.80
13905.00,58.03
13906.00,60.49
13908.00,52.48
13910.00,47.56
13912.00,43.25
13914.00,53.09
13916.00,55.55
13917.00,31.55
13919.00,59.85
13921.00,9.39
13923.00,21.08
13925.00,10.62
13926.00,16.15
13928.00,29.69
13930.00,19.22
13932.00,13.68
13934.00,38.30
13936.00,33.37
13937.00,46.91
13939.00,38.90
13941.00,44.44
13943.00,27.21
13945.00,40.74
13947.00,39.51
13948.00,33.35
13950.00,28.43
13952.00,30.89
13954.00,29.65
13956.00,29.65
13957.00,30.27
13959.00,13.65
13961.00,24.72
13963.00,9.95
13965.00,22.87
13967.00,6.25
13968.00,22.25
13970.00,25.94
13972.00,27.17
13974.00,29.63
13976.00,29.01
13977.00,24.09
13979.00,27.16
13981.00,29.62
13983.00,32.69
13985.00,37.61
13987.00,31.46
13988.00,40.69
13990.00,44.38
13992.00,60.37
13993.00,49.91
13995.00,44.99
13996.00,45.60
13997.00,52.98
13998.00,28.37
14000.00,40.67
14001.00,28.33
14002.00,40.00
14003.00,13.51
14005.00,15.91
14006.00,29.42
14007.00,17.08
14008.00,17.05
14010.00,12.68
14011.00,18.19
14012.00,10.16
14013.00,20.59
14015.00,16.23
14016.00,27.27
14017.00,14.32
14018.00,21.68
14020.00,19.15
14021.00,33.89
14022.00,17.86
14023.00,40.60
14025.00,12.85
14026.00,38.05
14027.00,45.41
14028.00,29.38
14030.00,29.32
14031.00,33.60
14033.00,20.61
14035.00,22.40
14036.00,-7.17
14038.00,16.77
14038.00,11.23
14040.00,-8.52
14042.00,0.04
14043.00,3.09
14045.00,9.80
14047.00,-0.11
14049.00,1.68
14050.00,14.57
14052.00,13.28
14054.00,19.99
14056.00,10.70
14057.00,28.52
14059.00,17.99
14061.00,27.17
14062.00,27.14
14064.00,12.31
14066.00,30.71
14068.00,23.27
14069.00,27.54
14071.00,20.10
14073.00,32.35
14075.00,24.29
14076.00,22.41
14078.00,19.89
14080.00,18.60
14082.00,19.77
14083.00,18.51
14085.00,15.99
14087.00,23.32
14089.00,6.64
14090.00,17.07
14092.00,17.63
14094.00,18.80
14096.00,16.28
14097.00,32.25
14099.00,27.27
14101.00,35.81
14103.00,33.26
14104.00,27.07
14106.00,35.60
14108.00,44.13
14110.00,30.50
14112.00,36.57
14114.00,35.87
14116.00,37.63
14118.00,24.62
14120.00,33.15
14122.00,25.07
14123.00,13.95
14125.00,20.63
14127.00,8.24
14129.00,7.54
14131.00,11.76
14133.00,-12.32
14135.00,10.36
14137.00,1.04
14139.00,7.11
14141.00,-10.82
14143.00,-4.75
14145.00,-18.37
14147.00,8.62
14149.00,20.84
14151.00,15.83
14152.00,22.56
14154.00,36.01
14156.00,35.93
14158.00,29.07
14160.00,12.99
14162.00,31.98
14164.00,18.35
14166.00,4.11
14168.00,1.57
14170.00,17.48
14172.00,18.01
14174.00,21.00
14174.00,9.31
14176.00,22.15
14178.00,16.52
14180.00,12.13
14181.00,16.40
14183.00,-3.38
14185.00,6.38
14187.00,4.45
14189.00,8.06
14191.00,6.12
14193.00,12.19
14195.00,7.80
14197.00,21.87
14199.00,15.63
14201.00,24.16
14203.00,24.69
14205.00,27.07
14207.00,10.98
14209.00,24.43
14209.00,22.59
14210.00,37.93
14212.00,23.69
14214.00,24.22
14216.00,21.67
14218.00,21.59
14220.00,14.12
14222.00,4.19
14224.00,15.79
14226.00,16.32
14228.00,11.93
14230.00,20.46
14232.00,14.22
14232.00,17.30
14234.00,17.21
14236.00,14.05
14238.00,19.50
14240.00,18.19
14242.00,19.95
14244.00,12.48
14246.00,18.55
14248.00,20.31
14250.00,17.76
14252.00,4.14
14254.00,10.82
14256.00,7.04
14258.00,12.50
14260.00,8.72
14261.00,19.14
14263.00,37.51
14265.00,14.66
14267.00,29.34
14269.00,23.72
14271.00,35.33
14273.00,21.09
14275.00,43.77
14276.00,17.88
14278.00,38.10
14279.00,33.75
14281.00,40.44
14282.00,22.55
14283.00,21.28
14285.00,0.27
14286.00,11.92
14286.00,16.22
14287.00,2.03
14289.00,4.40
14290.00,3.13
14292.00,6.12
14293.00,1.77
14294.00,10.96
14296.00,22.57
14297.00,12.68
14298.00,26.79
14300.00,21.17
14301.00,37.75
14303.00,34.00
14304.00,44.44
14306.00,31.46
14308.00,43.71
14310.00,33.19
14312.00,32.52
14314.00,34.31
14315.00,37.35
14317.00,30.53
14319.00,38.47
14321.00,32.26
14323.00,29.13
14325.00,26.61
14327.00,14.24
14329.00,12.34
14331.00,6.75
14333.00,2.38
14335.00,2.32
14336.00,10.91
14338.00,23.78
14340.00,21.26
14342.00,40.28
14344.00,37.15
14346.00,32.78
14348.00,38.88
14350.00,12.97
14352.00,25.84
14354.00,19.01
14356.00,31.27
14358.00,19.52
14359.00,31.80
14361.00,21.89
14363.00,32.91
14363.00,39.68
14365.00,33.47
14367.00,22.95
14369.00,27.20
14371.00,9.92
14373.00,8.01
14375.00,13.49
14377.00,8.51
14379.00,14.00
14380.00,20.12
14382.00,36.06
14384.00,27.39
14386.00,43.95
14388.00,32.20
14390.00,46.91
14392.00,20.40
14394.00,27.72
14396.00,2.44
14398.00,7.92
14400.00,-0.14
14402.00,7.84
14403.00,2.29
14405.00,15.80
14407.00,6.55
14409.00,24.99
14411.00,7.73
14413.00,21.86
14415.00,11.99
14417.00,15.66
14419.00,11.33
14421.00,9.46
14423.00,5.75
14424.00,5.73
14426.00,30.33
14428.00,18.61
14430.00,39.51
14432.00,35.80
14434.00,30.85
14436.00,42.52
14437.00,36.35
14438.00,24.03
14439.00,22.79
14441.00,11.69
14442.00,-0.63
14443.00,19.05
14444.00,-14.19
14445.00,-4.36
14446.00,-19.14
14447.00,-3.15
14450.00,-5.64
14451.00,-5.04
14452.00,-1.36
14453.00,-0.14
14454.00,4.16
14455.00,13.37
14456.00,14.59
14458.00,15.80
14459.00,13.94
14460.00,13.93
14461.00,29.92
14463.00,32.97
14464.00,18.81
14466.00,26.17
14467.00,23.08
14468.00,27.38
14469.00,15.67
14470.00,32.28
14471.00,17.50
14472.00,21.18
14473.00,13.78
14475.00,23.60
14476.00,16.21
14477.00,6.96
14478.00,8.80
14479.00,5.71
14480.00,5.08
14481.00,4.46
14483.00,-9.11
14484.00,13.65
14485.00,8.72
14486.00,23.48
14487.00,26.54
14488.00,14.84
14489.00,17.29
14491.00,22.19
14492.00,27.71
14493.00,34.47
14494.00,36.92
14495.00,26.45
14500.00,30.08
14501.00,39.31
14503.00,33.76
14504.00,42.37
14505.00,38.68
14506.00,46.67
14507.00,40.52
14509.00,29.43
14510.00,26.97
14511.00,22.65
14513.00,14.65
14514.00,3.57
14515.00,-0.13
14517.00,-0.14
14518.00,1.70
14519.00,3.55
14521.00,4.77
14522.00,-2.62
14523.00,2.30
14525.00,-3.86
14526.00,1.06
14527.00,-2.64
14529.00,4.12
14530.00,-8.80
14531.00,7.81
14533.00,20.11
14534.00,4.10
14535.00,7.18
14537.00,3.48
14538.00,15.78
14539.00,15.16
14541.00,20.69
14542.00,7.15
14543.00,16.38
14545.00,27.45
14546.00,31.75
14547.00,28.05
14549.00,27.43
14550.00,41.58
14551.00,37.27
14553.00,25.57
14554.00,29.87
14555.00,23.71
14556.00,30.48
14558.00,27.39
14559.00,20.62
14560.00,29.23
14561.00,28.00
14563.00,25.53
14564.00,26.76
14565.00,30.44
14566.00,30.44
14568.00,18.74
14569.00,13.20
14570.00,13.81
14571.00,7.04
14573.00,9.49
14574.00,-0.97
14575.00,15.64
14576.00,11.94
14578.00,23.63
14579.00,23.62
14580.00,20.54
14581.00,27.31
14583.00,22.37
14584.00,31.60
14585.00,30.37
14586.00,38.98
14588.00,41.43
14589.00,42.04
14591.00,35.88
14592.00,43.88
14594.00,37.10
14596.00,36.48
14598.00,27.86
14599.00,26.62
14601.00,6.32
14603.00,14.33
14605.00,6.34
14606.00,8.81
14608.00,-2.25
14610.00,7.60
14612.00,-8.38
14613.00,3.32
14615.00,-4.67
14617.00,27.34
14619.00,9.51
14620.00,27.36
14622.00,16.30
14624.00,20.00
14626.00,13.25
14627.00,31.10
14629.00,28.65
14631.00,24.97
14633.00,18.83
14634.00,16.37
14636.00,18.85
14638.00,23.79
14639.00,23.18
14641.00,15.80
14643.00,24.43
14645.00,15.22
14646.00,25.68
14648.00,22.62
14650.00,23.25
14652.00,18.34
14653.00,22.04
14655.00,14.66
14657.00,18.37
14659.00,17.15
14660.00,11.00
14662.00,12.25
14664.00,9.80
14666.00,4.27
14667.00,14.74
14669.00,18.45
14671.00,14.77
14673.00,9.86
14674.00,22.17
14676.00,22.80
14678.00,35.12
14680.00,27.13
14681.00,32.68
14683.00,31.46
14685.00,46.86
14686.00,23.48
14688.00,41.34
14690.00,35.20
14692.00,32.13
14693.00,26.60
14695.00,26.00
14697.00,19.24
14699.00,17.41
14700.00,14.96
14702.00,27.91
14704.00,16.26
14706.00,21.83
14707.00,20.01
14709.00,27.43
14711.00,15.15
14713.00,18.88
14714.00,29.36
14716.00,43.55
14718.00,41.74
14720.00,31.32
14721.00,38.10
14723.00,43.68
14725.00,41.87
14727.00,44.37
14728.00,45.00
14730.00,40.11
14732.00,54.30
14733.00,40.78
14735.00,61.74
14737.00,44.55
14739.00,40.89
14740.00,22.45
14742.00,20.64
14744.00,18.21
14746.00,32.40
14747.00,43.50
14749.00,46.61
14751.00,42.96
14753.00,30.68
14754.00,19.63
14756.00,29.51
14758.00,19.08
14760.00,32.66
14761.00,27.75
14763.00,21.02
14765.00,36.44
14767.00,36.48
14768.00,37.11
14770.00,19.30
14772.00,21.80
14774.00,10.76
14775.00,2.77
14777.00,-3.96
14779.00,12.08
14781.00,1.04
14783.00,-4.47
14785.00,-1.35
14787.00,-0.70
14793.00,26.48
14797.00,22.25
14801.00,21.71
14804.00,31.02
14808.00,29.88
14812.00,37.37
14816.00,43.00
14820.00,48.03
14824.00,14.28
14827.00,37.12
14831.00,58.76
14835.00,60.09
14837.00,57.06
14839.00,46.65
14842.00,33.18
14844.00,17.23
14846.00,16.66
14848.00,27.18
